id,generic_type,specific_type,class
dbpedia_1054,dbo:Agent,dbo:Family,0
dbpedia_1054,dbo:Agent,dbo:Agent,1
dbpedia_1054,dbo:Agent,dbo:Name,0
dbpedia_20702,dbo:Location,dbo:Country,1
dbpedia_20702,dbo:Location,dbo:Department,0
dbpedia_20702,dbo:Location,dbo:PopulatedPlace,1
dbpedia_20702,dbo:Location,dbo:SkiResort,0
dbpedia_20702,dbo:Location,dbo:Place,1
dbpedia_20702,dbo:Location,dbo:CelestialBody,0
dbpedia_20702,dbo:Location,dbo:Location,1
dbpedia_20702,dbo:Location,dbo:Biomolecule,0
dbpedia_17286,dbo:Agent,dbo:Person,1
dbpedia_17286,dbo:Agent,dbo:Family,0
dbpedia_17286,dbo:Agent,dbo:Agent,1
dbpedia_17286,dbo:Agent,dbo:BaseballTeam,0
dbpedia_23508,dbo:Agent,dbo:Company,1
dbpedia_23508,dbo:Agent,dbo:PoliticalParty,0
dbpedia_23508,dbo:Agent,dbo:Organisation,1
dbpedia_23508,dbo:Agent,dbo:Family,0
dbpedia_23508,dbo:Agent,dbo:Agent,1
dbpedia_23508,dbo:Agent,dbo:RecordLabel,0
dbpedia_10798,dbo:Agent,dbo:Company,1
dbpedia_10798,dbo:Agent,dbo:PoliticalParty,0
dbpedia_10798,dbo:Agent,dbo:Organisation,1
dbpedia_10798,dbo:Agent,dbo:Family,0
dbpedia_10798,dbo:Agent,dbo:Agent,1
dbpedia_10798,dbo:Agent,dbo:University,0
dbpedia_7666,dbo:Agent,dbo:Person,1
dbpedia_7666,dbo:Agent,dbo:Family,0
dbpedia_7666,dbo:Agent,dbo:Agent,1
dbpedia_7666,dbo:Agent,dbo:Holiday,0
dbpedia_12020,dbo:Location,dbo:State,1
dbpedia_12020,dbo:Location,dbo:Department,0
dbpedia_12020,dbo:Location,dbo:PopulatedPlace,1
dbpedia_12020,dbo:Location,dbo:SkiResort,0
dbpedia_12020,dbo:Location,dbo:Place,1
dbpedia_12020,dbo:Location,dbo:CelestialBody,0
dbpedia_12020,dbo:Location,dbo:Location,1
dbpedia_12020,dbo:Location,dbo:TimePeriod,0
dbpedia_22304,dbo:Agent,dbo:Person,1
dbpedia_22304,dbo:Agent,dbo:Family,0
dbpedia_22304,dbo:Agent,dbo:Agent,1
dbpedia_22304,dbo:Agent,dbo:Species,0
dbpedia_9525,dbo:Language,dbo:ProgrammingLanguage,1
dbpedia_9525,dbo:Language,dbo:ProgrammingLanguage,0
dbpedia_9525,dbo:Language,dbo:Language,1
dbpedia_9525,dbo:Language,dbo:OfficeHolder,0
dbpedia_9674,dbo:Agent,dbo:Person,1
dbpedia_9674,dbo:Agent,dbo:Family,0
dbpedia_9674,dbo:Agent,dbo:Agent,1
dbpedia_9674,dbo:Agent,dbo:SoccerPlayer,0
dbpedia_486,dbo:Work,dbo:Archive,1
dbpedia_486,dbo:Work,dbo:Archive,0
dbpedia_486,dbo:Work,dbo:CollectionOfValuables,1
dbpedia_486,dbo:Work,dbo:Website,0
dbpedia_486,dbo:Work,dbo:Work,1
dbpedia_486,dbo:Work,dbo:PersonFunction,0
dbpedia_1551,dbo:PersonFunction,dbo:Profession,1
dbpedia_1551,dbo:PersonFunction,dbo:Profession,0
dbpedia_1551,dbo:PersonFunction,dbo:PersonFunction,1
dbpedia_1551,dbo:PersonFunction,dbo:Museum,0
dbpedia_12746,dbo:Location,dbo:City,1
dbpedia_12746,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_12746,dbo:Location,dbo:Settlement,1
dbpedia_12746,dbo:Location,dbo:Department,0
dbpedia_12746,dbo:Location,dbo:PopulatedPlace,1
dbpedia_12746,dbo:Location,dbo:SkiResort,0
dbpedia_12746,dbo:Location,dbo:Place,1
dbpedia_12746,dbo:Location,dbo:CelestialBody,0
dbpedia_12746,dbo:Location,dbo:Location,1
dbpedia_12746,dbo:Location,dbo:MusicalArtist,0
dbpedia_19318,dbo:Agent,dbo:Person,1
dbpedia_19318,dbo:Agent,dbo:Family,0
dbpedia_19318,dbo:Agent,dbo:Agent,1
dbpedia_19318,dbo:Agent,dbo:Country,0
dbpedia_2545,dbo:Work,dbo:Work,1
dbpedia_2545,dbo:Work,dbo:Person,0
dbpedia_5969,dbo:Agent,dbo:Person,1
dbpedia_5969,dbo:Agent,dbo:Family,0
dbpedia_5969,dbo:Agent,dbo:Agent,1
dbpedia_5969,dbo:Agent,dbo:Species,0
dbpedia_2746,dbo:TopicalConcept,dbo:MusicGenre,1
dbpedia_2746,dbo:TopicalConcept,dbo:MovieGenre,0
dbpedia_2746,dbo:TopicalConcept,dbo:Genre,1
dbpedia_2746,dbo:TopicalConcept,dbo:Type,0
dbpedia_2746,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_2746,dbo:TopicalConcept,dbo:PersonFunction,0
dbpedia_12949,dbo:Disease,dbo:Disease,1
dbpedia_12949,dbo:Disease,dbo:Language,0
dbpedia_15501,dbo:TopicalConcept,dbo:Taxon,1
dbpedia_15501,dbo:TopicalConcept,dbo:Type,0
dbpedia_15501,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_15501,dbo:TopicalConcept,dbo:AnatomicalStructure,0
dbpedia_10469,dbo:Agent,dbo:Person,1
dbpedia_10469,dbo:Agent,dbo:Family,0
dbpedia_10469,dbo:Agent,dbo:Agent,1
dbpedia_10469,dbo:Agent,dbo:TimePeriod,0
dbpedia_17051,dbo:Name,dbo:GivenName,1
dbpedia_17051,dbo:Name,dbo:Surname,0
dbpedia_17051,dbo:Name,dbo:Name,1
dbpedia_17051,dbo:Name,dbo:Country,0
dbpedia_19235,dbo:Location,dbo:Country,1
dbpedia_19235,dbo:Location,dbo:Department,0
dbpedia_19235,dbo:Location,dbo:PopulatedPlace,1
dbpedia_19235,dbo:Location,dbo:SkiResort,0
dbpedia_19235,dbo:Location,dbo:Place,1
dbpedia_19235,dbo:Location,dbo:CelestialBody,0
dbpedia_19235,dbo:Location,dbo:Location,1
dbpedia_19235,dbo:Location,dbo:ChemicalSubstance,0
dbpedia_10554,dbo:Agent,dbo:Person,1
dbpedia_10554,dbo:Agent,dbo:Family,0
dbpedia_10554,dbo:Agent,dbo:Agent,1
dbpedia_10554,dbo:Agent,dbo:Device,0
dbpedia_4175,dbo:PersonFunction,dbo:Profession,1
dbpedia_4175,dbo:PersonFunction,dbo:Profession,0
dbpedia_4175,dbo:PersonFunction,dbo:PersonFunction,1
dbpedia_4175,dbo:PersonFunction,dbo:HorseRace,0
dbpedia_5474,dbo:Agent,dbo:Person,1
dbpedia_5474,dbo:Agent,dbo:Family,0
dbpedia_5474,dbo:Agent,dbo:Agent,1
dbpedia_5474,dbo:Agent,dbo:MeanOfTransportation,0
dbpedia_8679,dbo:Work,dbo:NationalAnthem,1
dbpedia_8679,dbo:Work,dbo:Song,0
dbpedia_8679,dbo:Work,dbo:MusicalWork,1
dbpedia_8679,dbo:Work,dbo:Website,0
dbpedia_8679,dbo:Work,dbo:Work,1
dbpedia_8679,dbo:Work,dbo:Location,0
dbpedia_5634,dbo:ChemicalSubstance,dbo:ChemicalCompound,1
dbpedia_5634,dbo:ChemicalSubstance,dbo:Mineral,0
dbpedia_5634,dbo:ChemicalSubstance,dbo:ChemicalSubstance,1
dbpedia_5634,dbo:ChemicalSubstance,dbo:Activity,0
dbpedia_16984,dbo:Award,dbo:Award,1
dbpedia_16984,dbo:Award,dbo:MountainRange,0
dbpedia_7899,dbo:Agent,dbo:Person,1
dbpedia_7899,dbo:Agent,dbo:Family,0
dbpedia_7899,dbo:Agent,dbo:Agent,1
dbpedia_7899,dbo:Agent,dbo:Award,0
dbpedia_4846,dbo:Agent,dbo:Person,1
dbpedia_4846,dbo:Agent,dbo:Family,0
dbpedia_4846,dbo:Agent,dbo:Agent,1
dbpedia_4846,dbo:Agent,dbo:Country,0
dbpedia_13508,dbo:Award,dbo:Award,1
dbpedia_13508,dbo:Award,dbo:Currency,0
dbpedia_10479,dbo:Location,dbo:Country,1
dbpedia_10479,dbo:Location,dbo:Department,0
dbpedia_10479,dbo:Location,dbo:State,1
dbpedia_10479,dbo:Location,dbo:Street,0
dbpedia_10479,dbo:Location,dbo:PopulatedPlace,1
dbpedia_10479,dbo:Location,dbo:SkiResort,0
dbpedia_10479,dbo:Location,dbo:Place,1
dbpedia_10479,dbo:Location,dbo:CelestialBody,0
dbpedia_10479,dbo:Location,dbo:Location,1
dbpedia_10479,dbo:Location,dbo:Work,0
dbpedia_8320,dbo:Agent,dbo:Person,1
dbpedia_8320,dbo:Agent,dbo:Family,0
dbpedia_8320,dbo:Agent,dbo:Agent,1
dbpedia_8320,dbo:Agent,dbo:PublicService,0
dbpedia_17811,dbo:Location,dbo:River,1
dbpedia_17811,dbo:Location,dbo:River,0
dbpedia_17811,dbo:Location,dbo:Stream,1
dbpedia_17811,dbo:Location,dbo:Lake,0
dbpedia_17811,dbo:Location,dbo:BodyOfWater,1
dbpedia_17811,dbo:Location,dbo:Crater,0
dbpedia_17811,dbo:Location,dbo:NaturalPlace,1
dbpedia_17811,dbo:Location,dbo:SkiResort,0
dbpedia_17811,dbo:Location,dbo:Place,1
dbpedia_17811,dbo:Location,dbo:CelestialBody,0
dbpedia_17811,dbo:Location,dbo:Location,1
dbpedia_17811,dbo:Location,dbo:Species,0
dbpedia_20151,dbo:Agent,dbo:OfficeHolder,1
dbpedia_20151,dbo:Agent,dbo:Architect,0
dbpedia_20151,dbo:Agent,dbo:Person,1
dbpedia_20151,dbo:Agent,dbo:Family,0
dbpedia_20151,dbo:Agent,dbo:Agent,1
dbpedia_20151,dbo:Agent,dbo:BaseballTeam,0
dbpedia_12290,dbo:Agent,dbo:Person,1
dbpedia_12290,dbo:Agent,dbo:Family,0
dbpedia_12290,dbo:Agent,dbo:Agent,1
dbpedia_12290,dbo:Agent,dbo:PersonFunction,0
dbpedia_4403,dbo:Agent,dbo:Non-ProfitOrganisation,1
dbpedia_4403,dbo:Agent,dbo:PoliticalParty,0
dbpedia_4403,dbo:Agent,dbo:Organisation,1
dbpedia_4403,dbo:Agent,dbo:Family,0
dbpedia_4403,dbo:Agent,dbo:Agent,1
dbpedia_4403,dbo:Agent,dbo:Country,0
dbpedia_1623,dbo:Agent,dbo:Person,1
dbpedia_1623,dbo:Agent,dbo:Family,0
dbpedia_1623,dbo:Agent,dbo:Agent,1
dbpedia_1623,dbo:Agent,dbo:SoccerClub,0
dbpedia_7361,dbo:Location,dbo:Road,1
dbpedia_7361,dbo:Location,dbo:RailwayLine,0
dbpedia_7361,dbo:Location,dbo:RouteOfTransportation,1
dbpedia_7361,dbo:Location,dbo:Airport,0
dbpedia_7361,dbo:Location,dbo:Infrastructure,1
dbpedia_7361,dbo:Location,dbo:Zoo,0
dbpedia_7361,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_7361,dbo:Location,dbo:SkiResort,0
dbpedia_7361,dbo:Location,dbo:Place,1
dbpedia_7361,dbo:Location,dbo:CelestialBody,0
dbpedia_7361,dbo:Location,dbo:Location,1
dbpedia_7361,dbo:Location,dbo:University,0
dbpedia_3127,dbo:Agent,dbo:Person,1
dbpedia_3127,dbo:Agent,dbo:Family,0
dbpedia_3127,dbo:Agent,dbo:Agent,1
dbpedia_3127,dbo:Agent,dbo:Country,0
dbpedia_9257,dbo:Agent,dbo:Company,1
dbpedia_9257,dbo:Agent,dbo:PoliticalParty,0
dbpedia_9257,dbo:Agent,dbo:Organisation,1
dbpedia_9257,dbo:Agent,dbo:Family,0
dbpedia_9257,dbo:Agent,dbo:Agent,1
dbpedia_9257,dbo:Agent,dbo:MeanOfTransportation,0
dbpedia_21143,dbo:Work,dbo:Film,1
dbpedia_21143,dbo:Work,dbo:Website,0
dbpedia_21143,dbo:Work,dbo:TelevisionShow,1
dbpedia_21143,dbo:Work,dbo:TelevisionEpisode,0
dbpedia_21143,dbo:Work,dbo:Work,1
dbpedia_21143,dbo:Work,dbo:OfficeHolder,0
dbpedia_19494,dbo:Agent,dbo:OfficeHolder,1
dbpedia_19494,dbo:Agent,dbo:Architect,0
dbpedia_19494,dbo:Agent,dbo:Person,1
dbpedia_19494,dbo:Agent,dbo:Family,0
dbpedia_19494,dbo:Agent,dbo:Agent,1
dbpedia_19494,dbo:Agent,dbo:TimePeriod,0
dbpedia_17225,dbo:Activity,dbo:Activity,1
dbpedia_17225,dbo:Activity,dbo:Work,0
dbpedia_9825,dbo:Work,dbo:AcademicJournal,1
dbpedia_9825,dbo:Work,dbo:AcademicJournal,0
dbpedia_9825,dbo:Work,dbo:PeriodicalLiterature,1
dbpedia_9825,dbo:Work,dbo:Play,0
dbpedia_9825,dbo:Work,dbo:WrittenWork,1
dbpedia_9825,dbo:Work,dbo:Website,0
dbpedia_9825,dbo:Work,dbo:Work,1
dbpedia_9825,dbo:Work,dbo:Language,0
dbpedia_12097,dbo:Agent,dbo:Person,1
dbpedia_12097,dbo:Agent,dbo:Family,0
dbpedia_12097,dbo:Agent,dbo:Agent,1
dbpedia_12097,dbo:Agent,dbo:EthnicGroup,0
dbpedia_20129,dbo:Country,dbo:Country,1
dbpedia_20129,dbo:Country,dbo:MeanOfTransportation,0
dbpedia_15834,dbo:Location,dbo:City,1
dbpedia_15834,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_15834,dbo:Location,dbo:Settlement,1
dbpedia_15834,dbo:Location,dbo:Department,0
dbpedia_15834,dbo:Location,dbo:PopulatedPlace,1
dbpedia_15834,dbo:Location,dbo:SkiResort,0
dbpedia_15834,dbo:Location,dbo:Place,1
dbpedia_15834,dbo:Location,dbo:CelestialBody,0
dbpedia_15834,dbo:Location,dbo:Location,1
dbpedia_15834,dbo:Location,dbo:Media,0
dbpedia_5614,dbo:Agent,dbo:Person,1
dbpedia_5614,dbo:Agent,dbo:Family,0
dbpedia_5614,dbo:Agent,dbo:Agent,1
dbpedia_5614,dbo:Agent,dbo:Food,0
dbpedia_18502,dbo:Agent,dbo:OfficeHolder,1
dbpedia_18502,dbo:Agent,dbo:Architect,0
dbpedia_18502,dbo:Agent,dbo:Person,1
dbpedia_18502,dbo:Agent,dbo:Family,0
dbpedia_18502,dbo:Agent,dbo:Agent,1
dbpedia_18502,dbo:Agent,dbo:HorseRace,0
dbpedia_20127,dbo:Country,dbo:Country,1
dbpedia_20127,dbo:Country,dbo:OfficeHolder,0
dbpedia_5655,dbo:Agent,dbo:Person,1
dbpedia_5655,dbo:Agent,dbo:Family,0
dbpedia_5655,dbo:Agent,dbo:Agent,1
dbpedia_5655,dbo:Agent,dbo:HorseRace,0
dbpedia_21491,dbo:Location,dbo:Country,1
dbpedia_21491,dbo:Location,dbo:Department,0
dbpedia_21491,dbo:Location,dbo:PopulatedPlace,1
dbpedia_21491,dbo:Location,dbo:SkiResort,0
dbpedia_21491,dbo:Location,dbo:Place,1
dbpedia_21491,dbo:Location,dbo:CelestialBody,0
dbpedia_21491,dbo:Location,dbo:Location,1
dbpedia_21491,dbo:Location,dbo:SoccerPlayer,0
dbpedia_5226,dbo:Biomolecule,dbo:Gene,1
dbpedia_5226,dbo:Biomolecule,dbo:Protein,0
dbpedia_5226,dbo:Biomolecule,dbo:Biomolecule,1
dbpedia_5226,dbo:Biomolecule,dbo:Country,0
dbpedia_18957,dbo:Agent,dbo:OfficeHolder,1
dbpedia_18957,dbo:Agent,dbo:Architect,0
dbpedia_18957,dbo:Agent,dbo:Person,1
dbpedia_18957,dbo:Agent,dbo:Family,0
dbpedia_18957,dbo:Agent,dbo:Agent,1
dbpedia_18957,dbo:Agent,dbo:ChemicalSubstance,0
dbpedia_6140,dbo:Agent,dbo:Person,1
dbpedia_6140,dbo:Agent,dbo:Family,0
dbpedia_6140,dbo:Agent,dbo:Agent,1
dbpedia_6140,dbo:Agent,dbo:Currency,0
dbpedia_6612,dbo:TopicalConcept,dbo:AcademicSubject,1
dbpedia_6612,dbo:TopicalConcept,dbo:Currency,0
dbpedia_6612,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_6612,dbo:TopicalConcept,dbo:SoccerPlayer,0
dbpedia_23196,dbo:TopicalConcept,dbo:MusicGenre,1
dbpedia_23196,dbo:TopicalConcept,dbo:MovieGenre,0
dbpedia_23196,dbo:TopicalConcept,dbo:Genre,1
dbpedia_23196,dbo:TopicalConcept,dbo:Type,0
dbpedia_23196,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_23196,dbo:TopicalConcept,dbo:Food,0
dbpedia_168,dbo:Agent,dbo:Person,1
dbpedia_168,dbo:Agent,dbo:Family,0
dbpedia_168,dbo:Agent,dbo:Agent,1
dbpedia_168,dbo:Agent,dbo:MedicalSpecialty,0
dbpedia_15642,dbo:Agent,dbo:Person,1
dbpedia_15642,dbo:Agent,dbo:Family,0
dbpedia_15642,dbo:Agent,dbo:Agent,1
dbpedia_15642,dbo:Agent,dbo:OfficeHolder,0
dbpedia_13694,dbo:Work,dbo:Book,1
dbpedia_13694,dbo:Work,dbo:Play,0
dbpedia_13694,dbo:Work,dbo:WrittenWork,1
dbpedia_13694,dbo:Work,dbo:Website,0
dbpedia_13694,dbo:Work,dbo:Work,1
dbpedia_13694,dbo:Work,dbo:University,0
dbpedia_23344,dbo:Agent,dbo:Scientist,1
dbpedia_23344,dbo:Agent,dbo:Architect,0
dbpedia_23344,dbo:Agent,dbo:Person,1
dbpedia_23344,dbo:Agent,dbo:Family,0
dbpedia_23344,dbo:Agent,dbo:Agent,1
dbpedia_23344,dbo:Agent,dbo:ChemicalSubstance,0
dbpedia_6578,dbo:Award,dbo:Award,1
dbpedia_6578,dbo:Award,dbo:AnatomicalStructure,0
dbpedia_12808,dbo:Award,dbo:Award,1
dbpedia_12808,dbo:Award,dbo:SoccerClub,0
dbpedia_14707,dbo:Agent,dbo:Person,1
dbpedia_14707,dbo:Agent,dbo:Family,0
dbpedia_14707,dbo:Agent,dbo:Agent,1
dbpedia_14707,dbo:Agent,dbo:MeanOfTransportation,0
dbpedia_22279,dbo:PoliticalParty,dbo:PoliticalParty,1
dbpedia_22279,dbo:PoliticalParty,dbo:Country,0
dbpedia_17939,dbo:PersonFunction,dbo:Profession,1
dbpedia_17939,dbo:PersonFunction,dbo:Profession,0
dbpedia_17939,dbo:PersonFunction,dbo:PersonFunction,1
dbpedia_17939,dbo:PersonFunction,dbo:Activity,0
dbpedia_13426,dbo:PersonFunction,dbo:Profession,1
dbpedia_13426,dbo:PersonFunction,dbo:Profession,0
dbpedia_13426,dbo:PersonFunction,dbo:PersonFunction,1
dbpedia_13426,dbo:PersonFunction,dbo:Disease,0
dbpedia_5446,dbo:Agent,dbo:Organisation,1
dbpedia_5446,dbo:Agent,dbo:Family,0
dbpedia_5446,dbo:Agent,dbo:Agent,1
dbpedia_5446,dbo:Agent,dbo:Species,0
dbpedia_3613,dbo:Work,dbo:Single,1
dbpedia_3613,dbo:Work,dbo:Song,0
dbpedia_3613,dbo:Work,dbo:MusicalWork,1
dbpedia_3613,dbo:Work,dbo:Website,0
dbpedia_3613,dbo:Work,dbo:Work,1
dbpedia_3613,dbo:Work,dbo:Device,0
dbpedia_6487,dbo:Location,dbo:River,1
dbpedia_6487,dbo:Location,dbo:River,0
dbpedia_6487,dbo:Location,dbo:Stream,1
dbpedia_6487,dbo:Location,dbo:Lake,0
dbpedia_6487,dbo:Location,dbo:BodyOfWater,1
dbpedia_6487,dbo:Location,dbo:Crater,0
dbpedia_6487,dbo:Location,dbo:NaturalPlace,1
dbpedia_6487,dbo:Location,dbo:SkiResort,0
dbpedia_6487,dbo:Location,dbo:Place,1
dbpedia_6487,dbo:Location,dbo:CelestialBody,0
dbpedia_6487,dbo:Location,dbo:Location,1
dbpedia_6487,dbo:Location,dbo:PersonFunction,0
dbpedia_20904,dbo:Location,dbo:Country,1
dbpedia_20904,dbo:Location,dbo:Department,0
dbpedia_20904,dbo:Location,dbo:PopulatedPlace,1
dbpedia_20904,dbo:Location,dbo:SkiResort,0
dbpedia_20904,dbo:Location,dbo:Place,1
dbpedia_20904,dbo:Location,dbo:CelestialBody,0
dbpedia_20904,dbo:Location,dbo:Location,1
dbpedia_20904,dbo:Location,dbo:Name,0
dbpedia_3093,dbo:Location,dbo:RailwayStation,1
dbpedia_3093,dbo:Location,dbo:MetroStation,0
dbpedia_3093,dbo:Location,dbo:Station,1
dbpedia_3093,dbo:Location,dbo:Airport,0
dbpedia_3093,dbo:Location,dbo:Infrastructure,1
dbpedia_3093,dbo:Location,dbo:Zoo,0
dbpedia_3093,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_3093,dbo:Location,dbo:SkiResort,0
dbpedia_3093,dbo:Location,dbo:Place,1
dbpedia_3093,dbo:Location,dbo:CelestialBody,0
dbpedia_3093,dbo:Location,dbo:Location,1
dbpedia_3093,dbo:Location,dbo:ChemicalSubstance,0
dbpedia_16593,dbo:Agent,dbo:Organisation,1
dbpedia_16593,dbo:Agent,dbo:Family,0
dbpedia_16593,dbo:Agent,dbo:Agent,1
dbpedia_16593,dbo:Agent,dbo:Biomolecule,0
dbpedia_22367,dbo:Work,dbo:TelevisionShow,1
dbpedia_22367,dbo:Work,dbo:Website,0
dbpedia_22367,dbo:Work,dbo:Work,1
dbpedia_22367,dbo:Work,dbo:OfficeHolder,0
dbpedia_8101,dbo:Agent,dbo:SportsTeam,1
dbpedia_8101,dbo:Agent,dbo:PoliticalParty,0
dbpedia_8101,dbo:Agent,dbo:Organisation,1
dbpedia_8101,dbo:Agent,dbo:Family,0
dbpedia_8101,dbo:Agent,dbo:Agent,1
dbpedia_8101,dbo:Agent,dbo:HorseRace,0
dbpedia_19314,dbo:Agent,dbo:University,1
dbpedia_19314,dbo:Agent,dbo:Library,0
dbpedia_19314,dbo:Agent,dbo:EducationalInstitution,1
dbpedia_19314,dbo:Agent,dbo:PoliticalParty,0
dbpedia_19314,dbo:Agent,dbo:Organisation,1
dbpedia_19314,dbo:Agent,dbo:Family,0
dbpedia_19314,dbo:Agent,dbo:Agent,1
dbpedia_19314,dbo:Agent,dbo:Name,0
dbpedia_15804,dbo:Activity,dbo:Activity,1
dbpedia_15804,dbo:Activity,dbo:PoliticalParty,0
dbpedia_3196,dbo:Agent,dbo:Person,1
dbpedia_3196,dbo:Agent,dbo:Family,0
dbpedia_3196,dbo:Agent,dbo:Agent,1
dbpedia_3196,dbo:Agent,dbo:Disease,0
dbpedia_12352,dbo:ChemicalSubstance,dbo:ChemicalCompound,1
dbpedia_12352,dbo:ChemicalSubstance,dbo:Mineral,0
dbpedia_12352,dbo:ChemicalSubstance,dbo:ChemicalSubstance,1
dbpedia_12352,dbo:ChemicalSubstance,dbo:PublicService,0
dbpedia_3943,dbo:Location,dbo:Country,1
dbpedia_3943,dbo:Location,dbo:Department,0
dbpedia_3943,dbo:Location,dbo:State,1
dbpedia_3943,dbo:Location,dbo:Street,0
dbpedia_3943,dbo:Location,dbo:PopulatedPlace,1
dbpedia_3943,dbo:Location,dbo:SkiResort,0
dbpedia_3943,dbo:Location,dbo:Place,1
dbpedia_3943,dbo:Location,dbo:CelestialBody,0
dbpedia_3943,dbo:Location,dbo:Location,1
dbpedia_3943,dbo:Location,dbo:Flag,0
dbpedia_8213,dbo:Location,dbo:Bridge,1
dbpedia_8213,dbo:Location,dbo:RailwayLine,0
dbpedia_8213,dbo:Location,dbo:RouteOfTransportation,1
dbpedia_8213,dbo:Location,dbo:Airport,0
dbpedia_8213,dbo:Location,dbo:Infrastructure,1
dbpedia_8213,dbo:Location,dbo:Zoo,0
dbpedia_8213,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_8213,dbo:Location,dbo:SkiResort,0
dbpedia_8213,dbo:Location,dbo:Place,1
dbpedia_8213,dbo:Location,dbo:CelestialBody,0
dbpedia_8213,dbo:Location,dbo:Location,1
dbpedia_8213,dbo:Location,dbo:Name,0
dbpedia_3164,dbo:Location,dbo:Museum,1
dbpedia_3164,dbo:Location,dbo:ShoppingMall,0
dbpedia_3164,dbo:Location,dbo:Building,1
dbpedia_3164,dbo:Location,dbo:Zoo,0
dbpedia_3164,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_3164,dbo:Location,dbo:SkiResort,0
dbpedia_3164,dbo:Location,dbo:Place,1
dbpedia_3164,dbo:Location,dbo:CelestialBody,0
dbpedia_3164,dbo:Location,dbo:Location,1
dbpedia_3164,dbo:Location,dbo:Country,0
dbpedia_14217,dbo:Location,dbo:City,1
dbpedia_14217,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_14217,dbo:Location,dbo:Settlement,1
dbpedia_14217,dbo:Location,dbo:Department,0
dbpedia_14217,dbo:Location,dbo:PopulatedPlace,1
dbpedia_14217,dbo:Location,dbo:SkiResort,0
dbpedia_14217,dbo:Location,dbo:Place,1
dbpedia_14217,dbo:Location,dbo:CelestialBody,0
dbpedia_14217,dbo:Location,dbo:Location,1
dbpedia_14217,dbo:Location,dbo:HorseRace,0
dbpedia_19625,dbo:Location,dbo:Country,1
dbpedia_19625,dbo:Location,dbo:Department,0
dbpedia_19625,dbo:Location,dbo:PopulatedPlace,1
dbpedia_19625,dbo:Location,dbo:SkiResort,0
dbpedia_19625,dbo:Location,dbo:Place,1
dbpedia_19625,dbo:Location,dbo:CelestialBody,0
dbpedia_19625,dbo:Location,dbo:Location,1
dbpedia_19625,dbo:Location,dbo:PersonFunction,0
dbpedia_499,dbo:Agent,dbo:Person,1
dbpedia_499,dbo:Agent,dbo:Family,0
dbpedia_499,dbo:Agent,dbo:Agent,1
dbpedia_499,dbo:Agent,dbo:HorseRace,0
dbpedia_12694,dbo:Award,dbo:Award,1
dbpedia_12694,dbo:Award,dbo:Location,0
dbpedia_19266,dbo:Location,dbo:Country,1
dbpedia_19266,dbo:Location,dbo:Department,0
dbpedia_19266,dbo:Location,dbo:PopulatedPlace,1
dbpedia_19266,dbo:Location,dbo:SkiResort,0
dbpedia_19266,dbo:Location,dbo:Place,1
dbpedia_19266,dbo:Location,dbo:CelestialBody,0
dbpedia_19266,dbo:Location,dbo:Location,1
dbpedia_19266,dbo:Location,dbo:University,0
dbpedia_21014,dbo:Agent,dbo:Company,1
dbpedia_21014,dbo:Agent,dbo:PoliticalParty,0
dbpedia_21014,dbo:Agent,dbo:Organisation,1
dbpedia_21014,dbo:Agent,dbo:Family,0
dbpedia_21014,dbo:Agent,dbo:Agent,1
dbpedia_21014,dbo:Agent,dbo:Location,0
dbpedia_12987,dbo:Award,dbo:Award,1
dbpedia_12987,dbo:Award,dbo:TopicalConcept,0
dbpedia_6197,dbo:Location,dbo:City,1
dbpedia_6197,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_6197,dbo:Location,dbo:Settlement,1
dbpedia_6197,dbo:Location,dbo:Department,0
dbpedia_6197,dbo:Location,dbo:PopulatedPlace,1
dbpedia_6197,dbo:Location,dbo:SkiResort,0
dbpedia_6197,dbo:Location,dbo:Place,1
dbpedia_6197,dbo:Location,dbo:CelestialBody,0
dbpedia_6197,dbo:Location,dbo:Location,1
dbpedia_6197,dbo:Location,dbo:Biomolecule,0
dbpedia_15374,dbo:Award,dbo:Award,1
dbpedia_15374,dbo:Award,dbo:OfficeHolder,0
dbpedia_14030,dbo:Agent,dbo:EducationalInstitution,1
dbpedia_14030,dbo:Agent,dbo:PoliticalParty,0
dbpedia_14030,dbo:Agent,dbo:Organisation,1
dbpedia_14030,dbo:Agent,dbo:Family,0
dbpedia_14030,dbo:Agent,dbo:Agent,1
dbpedia_14030,dbo:Agent,dbo:Name,0
dbpedia_19867,dbo:Agent,dbo:BaseballTeam,1
dbpedia_19867,dbo:Agent,dbo:BaseballTeam,0
dbpedia_19867,dbo:Agent,dbo:SportsTeam,1
dbpedia_19867,dbo:Agent,dbo:PoliticalParty,0
